STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,RAPE
ANDHRA PRADESH,VISAKHAPATNAM,2008,32,36,29
ANDHRA PRADESH,VIZIANAGARAM,2008,29,21,6
ANDHRA PRADESH,WARANGAL,2008,121,73,59
ANDHRA PRADESH,WEST GODAVARI,2008,78,98,117
ANDHRA PRADESH,TOTAL,2008,2690,1942,1257
ARUNACHAL PRADESH,CHANGLANG,2008,6,4,2
ARUNACHAL PRADESH,DIBANG VALLEY,2008,1,2,3
ARUNACHAL PRADESH,K/KUMEY,2008,3,4,2
ARUNACHAL PRADESH,KAMENG EAST,2008,4,0,5
ARUNACHAL PRADESH,KAMENG WEST,2008,1,0,0
ARUNACHAL PRADESH,LOHIT,2008,11,1,3
ARUNACHAL PRADESH,PAPUM PARE,2008,11,6,7
ARUNACHAL PRADESH,SIANG EAST,2008,9,2,5
ARUNACHAL PRADESH,SIANG UPPER,2008,1,3,0
ARUNACHAL PRADESH,SIANG WEST,2008,6,5,13
ARUNACHAL PRADESH,SUBANSIRI LOWER,2008,4,1,0
ARUNACHAL PRADESH,SUBANSIRI UPPER,2008,4,6,2
ARUNACHAL PRADESH,TAWANG,2008,2,0,0
ARUNACHAL PRADESH,TIRAP,2008,7,3,0
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2008,2,0,0
ARUNACHAL PRADESH,TOTAL,2008,72,37,42
ASSAM,BARPETA,2008,54,20,97
ASSAM,BASKA,2008,67,19,23
ASSAM,BONGAIGAON,2008,15,10,51
ASSAM,C.I.D.,2008,0,0,0
ASSAM,CACHAR,2008,56,6,72
ASSAM,CHIRANG,2008,24,0,25
ASSAM,DARRANG,2008,38,5,57
ASSAM,DHEMAJI,2008,21,30,88
ASSAM,DHUBRI,2008,44,20,116
ASSAM,DIBRUGARH,2008,99,21,46
ASSAM,G.R.P.,2008,6,0,5
ASSAM,GOALPARA,2008,36,5,66
ASSAM,GOLAGHAT,2008,65,15,42
ASSAM,GUWAHATI CITY,2008,50,18,59
ASSAM,HAILAKANDI,2008,27,0,39
ASSAM,JORHAT,2008,51,24,44
ASSAM,KAMRUP,2008,46,23,36
ASSAM,KARBI ANGLONG,2008,55,16,16
ASSAM,KARIMGANJ,2008,27,13,19
ASSAM,KOKRAJHAR,2008,53,32,55
ASSAM,LAKHIMPUR,2008,41,6,52
ASSAM,MORIGAON,2008,20,9,75
ASSAM,N.C.HILLS,2008,42,14,4
ASSAM,NAGAON,2008,83,41,112
ASSAM,NALBARI,2008,31,29,30
ASSAM,R.P.O.,2008,3,0,5
ASSAM,SIBSAGAR,2008,108,7,46
ASSAM,SONITPUR,2008,94,31,56
ASSAM,TINSUKIA,2008,114,0,60
ASSAM,UDALGURI,2008,56,3,42
ASSAM,TOTAL,2008,1426,417,1438
BIHAR,ARARIA,2008,50,37,37
BIHAR,ARWAL,2008,28,0,2
BIHAR,AURANGABAD,2008,92,27,30
BIHAR,BAGAHA,2008,26,8,15
BIHAR,BANKA,2008,70,56,49
BIHAR,BEGUSARAI,2008,101,170,25
BIHAR,BETTIAH,2008,64,33,28
BIHAR,BHABHUA,2008,40,38,8
BIHAR,BHAGALPUR,2008,90,81,35
BIHAR,BHOJPUR,2008,138,167,18
BIHAR,BUXAR,2008,52,61,11
BIHAR,DARBHANGA,2008,76,154,67
BIHAR,GAYA,2008,136,60,52
BIHAR,GOPALGANJ,2008,74,93,23
BIHAR,JAMALPUR RLY.,2008,10,0,1
BIHAR,JAMUI,2008,56,127,17
BIHAR,JEHANABAD,2008,35,10,6
BIHAR,KATIHAR,2008,63,13,120
BIHAR,KATIHAR RLY.,2008,6,11,2
BIHAR,KHAGARIA,2008,55,63,16
BIHAR,KISHANGANJ,2008,32,42,30
BIHAR,LAKHISARAI,2008,41,67,35
BIHAR,MADHEPURA,2008,34,7,16
BIHAR,MADHUBANI,2008,62,72,24
BIHAR,MOTIHARI,2008,120,306,34
BIHAR,MUNGER,2008,85,92,20
BIHAR,MUZAFFARPUR,2008,138,11,28
BIHAR,MUZAFFARPUR RLY.,2008,16,0,2
BIHAR,NALANDA,2008,120,53,23
BIHAR,NAUGACHIA,2008,33,15,8
BIHAR,NAWADAH,2008,76,8,28
BIHAR,PATNA,2008,341,189,57
BIHAR,PATNA RLY.,2008,24,13,0
BIHAR,PURNEA,2008,81,20,185
BIHAR,ROHTAS,2008,112,19,21
BIHAR,SAHARSA,2008,30,139,22
BIHAR,SAMASTIPUR,2008,81,292,32
BIHAR,SARAN,2008,119,137,34
BIHAR,SHEIKHPURA,2008,22,27,9
BIHAR,SHEOHAR,2008,9,17,7
BIHAR,SITAMARHI,2008,72,37,12
BIHAR,SIWAN,2008,74,65,24
BIHAR,SUPAUL,2008,49,88,53
BIHAR,VAISHALI,2008,106,29,36
BIHAR,TOTAL,2008,3139,2954,1302
CHHATTISGARH,BALRAMPUR,2008,49,12,41
CHHATTISGARH,BILASPUR,2008,112,48,71
CHHATTISGARH,BIZAPUR,2008,95,82,5
CHHATTISGARH,DANTEWARA,2008,69,84,10
CHHATTISGARH,DHAMTARI,2008,23,16,26
CHHATTISGARH,DURG,2008,83,39,109
CHHATTISGARH,GRP RAIPUR,2008,5,1,2
CHHATTISGARH,JAGDALPUR,2008,73,46,68
CHHATTISGARH,JANJGIR,2008,36,31,47
CHHATTISGARH,JASHPUR,2008,65,16,71
CHHATTISGARH,KABIRDHAM,2008,11,18,29
CHHATTISGARH,KANKER,2008,54,53,15
CHHATTISGARH,KORBA,2008,38,12,31
CHHATTISGARH,KORIYA,2008,48,22,54
CHHATTISGARH,MAHASAMUND,2008,19,13,24
CHHATTISGARH,NARAYANPUR,2008,18,49,1
CHHATTISGARH,RAIGARH,2008,89,24,30
CHHATTISGARH,RAIPUR,2008,112,91,128
CHHATTISGARH,RAJNANDGAON,2008,47,33,60
CHHATTISGARH,SARGUJA,2008,65,27,78
CHHATTISGARH,SURAJPUR,2008,58,19,78
CHHATTISGARH,TOTAL,2008,1169,736,978
GOA,NORTH GOA,2008,26,14,15
GOA,SOUTH GOA,2008,23,11,15
GOA,TOTAL,2008,49,25,30
GUJARAT,AHMEDABAD COMMR.,2008,85,60,44
GUJARAT,AHMEDABAD RURAL,2008,36,20,3
GUJARAT,AHWA-DANG,2008,7,2,3
GUJARAT,AMRELI,2008,22,6,8
GUJARAT,ANAND,2008,40,10,11
GUJARAT,BHARUCH,2008,36,15,13
GUJARAT,BHAVNAGAR,2008,35,33,9
GUJARAT,DAHOD,2008,44,21,13
GUJARAT,GANDHINAGAR,2008,32,12,8
GUJARAT,HIMATNAGAR,2008,38,13,16
GUJARAT,JAMNAGAR,2008,34,12,17
GUJARAT,JUNAGADH,2008,33,20,5
GUJARAT,KHEDA NORTH,2008,36,11,8
GUJARAT,KUTCH,2008,40,8,16
GUJARAT,MEHSANA,2008,29,18,9
GUJARAT,NARMADA,2008,11,3,7
GUJARAT,NAVSARI,2008,25,3,2
GUJARAT,PALANPUR,2008,42,16,37
GUJARAT,PANCHMAHAL,2008,40,13,8
GUJARAT,PATAN,2008,14,15,19
GUJARAT,PORBANDAR,2008,7,6,3
GUJARAT,RAJKOT COMMR.,2008,37,33,12
GUJARAT,RAJKOT RURAL,2008,45,16,24
GUJARAT,SURAT COMMR.,2008,97,42,28
GUJARAT,SURAT RURAL,2008,43,4,3
GUJARAT,SURENDRANAGAR,2008,35,15,21
GUJARAT,TAPI,2008,21,5,3
GUJARAT,VADODARA COMMR.,2008,20,32,7
GUJARAT,VADODARA RURAL,2008,79,17,11
GUJARAT,VALSAD,2008,33,5,4
GUJARAT,W.RLY,2008,10,1,2
GUJARAT,TOTAL,2008,1106,487,374
HARYANA,AMBALA,2008,31,31,35
HARYANA,BHIWANI,2008,56,27,33
HARYANA,FARIDABAD,2008,59,24,46
HARYANA,FATEHABAD,2008,20,13,12
HARYANA,GRP,2008,27,3,1
HARYANA,GURGAON,2008,80,59,35
HARYANA,HISSAR,2008,52,46,23
HARYANA,JHAJJAR,2008,62,30,22
HARYANA,JIND,2008,39,24,38
HARYANA,KAITHAL,2008,22,24,14
HARYANA,KARNAL,2008,39,46,50
HARYANA,KURUKSHETRA,2008,20,19,41
HARYANA,MAHENDRAGARH,2008,31,6,21
HARYANA,MEWAT,2008,19,21,29
HARYANA,PALWAL,2008,34,37,29
HARYANA,PANCHKULA,2008,17,7,15
HARYANA,PANIPAT,2008,46,16,30
HARYANA,REWARI,2008,27,24,23
HARYANA,ROHTAK,2008,67,53,39
HARYANA,SIRSA,2008,48,35,31
HARYANA,SONIPAT,2008,84,48,36
HARYANA,YAMUNANAGAR,2008,41,23,28
HARYANA,TOTAL,2008,921,616,631
HIMACHAL PRADESH,BILASPUR,2008,5,2,10
HIMACHAL PRADESH,CHAMBA,2008,10,3,10
HIMACHAL PRADESH,G.R.P.,2008,0,0,0
HIMACHAL PRADESH,HAMIRPUR,2008,6,0,8
HIMACHAL PRADESH,KANGRA,2008,19,20,19
HIMACHAL PRADESH,KINNAUR,2008,1,0,4
HIMACHAL PRADESH,KULLU,2008,15,3,16
HIMACHAL PRADESH,LAHAUL-SPITI,2008,1,0,1
HIMACHAL PRADESH,MANDI,2008,19,7,32
HIMACHAL PRADESH,SHIMLA,2008,15,10,22
HIMACHAL PRADESH,SIRMAUR,2008,7,2,10
HIMACHAL PRADESH,SOLAN,2008,16,3,14
HIMACHAL PRADESH,UNA,2008,15,9,11
HIMACHAL PRADESH,TOTAL,2008,129,59,157
JAMMU & KASHMIR,ANANTNAG,2008,10,6,13
JAMMU & KASHMIR,AWANTIPORA,2008,2,3,4
JAMMU & KASHMIR,BANDIPORA,2008,3,3,1
JAMMU & KASHMIR,BARAMULLA,2008,18,35,13
JAMMU & KASHMIR,BUDGAM,2008,3,27,8
JAMMU & KASHMIR,CRIME JAMMU,2008,2,0,0
JAMMU & KASHMIR,CRIME SRINAGAR,2008,2,0,0
JAMMU & KASHMIR,DODA,2008,20,41,20
JAMMU & KASHMIR,GANDERBAL,2008,5,2,2
JAMMU & KASHMIR,HANDWARA,2008,6,22,6
JAMMU & KASHMIR,JAMMU,2008,31,87,26
JAMMU & KASHMIR,KARGIL,2008,0,0,1
JAMMU & KASHMIR,KATHUA,2008,14,18,15
JAMMU & KASHMIR,KISHTWAR,2008,10,22,4
JAMMU & KASHMIR,KULGAM,2008,6,9,5
JAMMU & KASHMIR,KUPWARA,2008,12,41,5
JAMMU & KASHMIR,LEH,2008,2,1,6
JAMMU & KASHMIR,POONCH,2008,13,27,16
JAMMU & KASHMIR,PULWAMA,2008,7,14,2
JAMMU & KASHMIR,RAILWAYS,2008,0,1,0
JAMMU & KASHMIR,RAJOURI,2008,8,26,21
JAMMU & KASHMIR,RAMBAN,2008,11,12,9
JAMMU & KASHMIR,REASI,2008,16,34,5
JAMMU & KASHMIR,SAMBA,2008,6,26,2
JAMMU & KASHMIR,SHOPIAN,2008,7,23,6
JAMMU & KASHMIR,SRINAGAR,2008,13,80,16
JAMMU & KASHMIR,UDHAMPUR,2008,10,10,13
JAMMU & KASHMIR,TOTAL,2008,237,570,219
JHARKHAND,BOKARO,2008,76,8,40
JHARKHAND,CHAIBASA,2008,127,46,42
JHARKHAND,CHATRA,2008,42,46,11
JHARKHAND,DEOGHAR,2008,46,4,33
JHARKHAND,DHANBAD,2008,72,41,47
JHARKHAND,DHANBAD RLY.,2008,13,0,0
JHARKHAND,DUMKA,2008,77,17,60
JHARKHAND,GARHWA,2008,48,78,21
JHARKHAND,GIRIDIH,2008,63,30,48
JHARKHAND,GODDA,2008,61,44,26
JHARKHAND,GUMLA,2008,158,79,38
JHARKHAND,HAZARIBAGH,2008,80,52,57
JHARKHAND,JAMSHEDPUR,2008,102,88,41
JHARKHAND,JAMSHEDPUR RLY.,2008,6,2,0
JHARKHAND,JAMTARA,2008,25,1,20
JHARKHAND,KHUNTI,2008,63,11,8
JHARKHAND,KODERMA,2008,23,31,16
JHARKHAND,LATEHAR,2008,31,16,11
JHARKHAND,LOHARDAGGA,2008,22,3,16
JHARKHAND,PAKUR,2008,31,90,53
JHARKHAND,PALAMU,2008,102,174,30
JHARKHAND,RAMGARH,2008,44,14,11
JHARKHAND,RANCHI,2008,209,72,62
JHARKHAND,SAHEBGANJ,2008,42,47,61
JHARKHAND,SARAIKELA,2008,59,56,13
JHARKHAND,SIMDEGA,2008,75,11,26
JHARKHAND,TOTAL,2008,1697,1061,791
KARNATAKA,BAGALKOT,2008,43,26,2
KARNATAKA,BANGALORE COMMR.,2008,253,297,54
KARNATAKA,BANGALORE RURAL,2008,102,54,14
KARNATAKA,BELGAUM,2008,124,94,30
KARNATAKA,BELLARY,2008,46,47,11
KARNATAKA,BIDAR,2008,28,36,7
KARNATAKA,BIJAPUR,2008,83,73,19
KARNATAKA,CBPURA,2008,39,44,7
KARNATAKA,CHAMARAJNAGAR,2008,36,20,4
KARNATAKA,CHICKMAGALUR,2008,39,31,17
KARNATAKA,CHITRADURGA,2008,42,15,18
KARNATAKA,DAKSHIN KANNADA,2008,29,45,10
KARNATAKA,DAVANAGERE,2008,26,18,10
KARNATAKA,DHARWAD COMMR.,2008,21,26,3
KARNATAKA,DHARWAD RURAL,2008,22,25,1
KARNATAKA,GADAG,2008,23,22,10
KARNATAKA,GULBARGA,2008,104,104,25
KARNATAKA,HASSAN,2008,72,59,17
KARNATAKA,HAVERI,2008,31,23,5
KARNATAKA,K.G.F.,2008,13,10,5
KARNATAKA,KODAGU,2008,22,33,20
KARNATAKA,KOLAR,2008,37,22,14
KARNATAKA,KOPPAL,2008,22,4,6
KARNATAKA,MANDYA,2008,50,41,18
KARNATAKA,MYSORE COMMR.,2008,26,30,23
KARNATAKA,MYSORE RURAL,2008,54,51,13
KARNATAKA,RAICHUR,2008,53,34,19
KARNATAKA,RAILWAYS,2008,13,6,0
KARNATAKA,RAMANAGAR,2008,92,60,17
KARNATAKA,SHIMOGA,2008,45,45,14
KARNATAKA,TUMKUR,2008,69,55,12
KARNATAKA,UDUPI,2008,21,10,11
KARNATAKA,UTTAR KANNADA,2008,18,15,10
KARNATAKA,TOTAL,2008,1698,1475,446
KERALA,ALAPUZHA,2008,8,37,16
KERALA,ERNAKULAM COMMR.,2008,9,11,12
KERALA,ERNAKULAM RURAL,2008,36,31,35
KERALA,IDUKKI,2008,15,28,28
KERALA,KANNUR,2008,26,38,33
KERALA,KASARGOD,2008,19,23,28
KERALA,KOLLAM,2008,26,21,61
KERALA,KOTTAYAM,2008,26,16,31
KERALA,KOZHIKODE COMMR.,2008,6,16,15
KERALA,KOZHIKODE RURAL,2008,15,17,39
KERALA,MALAPPURAM,2008,29,27,51
KERALA,PALAKKAD,2008,34,19,42
KERALA,PATHANAMTHITTA,2008,17,18,32
KERALA,RAILWAYS,2008,1,0,1
KERALA,THRISSUR,2008,38,64,46
KERALA,TRIVANDRUM COMMR.,2008,10,22,20
KERALA,TRIVANDRUM RURAL,2008,35,38,43
KERALA,WAYANADU,2008,12,8,35
KERALA,TOTAL,2008,362,434,568
MADHYA PRADESH,ALIRAJPUR,2008,59,40,41
MADHYA PRADESH,ANUPPUR,2008,32,11,42
MADHYA PRADESH,ASHOK NAGAR,2008,18,20,47
MADHYA PRADESH,BALAGHAT,2008,56,21,61
MADHYA PRADESH,BARWANI,2008,32,21,39
MADHYA PRADESH,BETUL,2008,57,33,121
MADHYA PRADESH,BHIND,2008,54,74,27
MADHYA PRADESH,BHOPAL,2008,60,86,113
MADHYA PRADESH,BHOPAL RLY.,2008,2,4,2
MADHYA PRADESH,BURHANPUR,2008,19,15,14
MADHYA PRADESH,CHHATARPUR,2008,52,62,57
MADHYA PRADESH,CHHINDWARA,2008,76,23,120
MADHYA PRADESH,DAMOH,2008,58,47,46
MADHYA PRADESH,DATIYA,2008,44,51,25
MADHYA PRADESH,DEWAS,2008,45,73,73
MADHYA PRADESH,DHAR,2008,80,94,100
MADHYA PRADESH,DINDORI,2008,19,3,20
MADHYA PRADESH,GUNA,2008,53,29,72
MADHYA PRADESH,GWALIOR,2008,98,120,42
MADHYA PRADESH,HARDA,2008,20,24,18
MADHYA PRADESH,HOSHANGABAD,2008,52,41,64
MADHYA PRADESH,INDORE,2008,125,197,122
MADHYA PRADESH,INDORE RLY.,2008,3,2,3
MADHYA PRADESH,JABALPUR,2008,69,111,127
MADHYA PRADESH,JABALPUR RLY.,2008,4,2,1
MADHYA PRADESH,JHABUA,2008,19,20,31
MADHYA PRADESH,KATNI,2008,33,26,48
MADHYA PRADESH,KHANDWA,2008,36,35,52
MADHYA PRADESH,KHARGON,2008,49,45,65
MADHYA PRADESH,MANDLA,2008,34,16,47
MADHYA PRADESH,MANDSAUR,2008,45,32,40
MADHYA PRADESH,MORENA,2008,59,75,26
MADHYA PRADESH,NARSINGHPUR,2008,48,41,61
MADHYA PRADESH,NEEMUCH,2008,24,14,19
MADHYA PRADESH,PANNA,2008,34,17,28
MADHYA PRADESH,RAISEN,2008,42,42,67
MADHYA PRADESH,RAJGARH,2008,38,63,83
MADHYA PRADESH,RATLAM,2008,43,44,63
MADHYA PRADESH,REWA,2008,52,42,82
MADHYA PRADESH,SAGAR,2008,83,90,119
MADHYA PRADESH,SATNA,2008,62,50,102
MADHYA PRADESH,SEONI,2008,41,23,61
MADHYA PRADESH,SHAHDOL,2008,31,12,47
MADHYA PRADESH,SHAJAPUR,2008,27,44,57
MADHYA PRADESH,SHEOPUR,2008,9,19,13
MADHYA PRADESH,SHIVPURI,2008,74,47,64
MADHYA PRADESH,SIDHI,2008,30,12,37
MADHYA PRADESH,SIHORE,2008,28,47,57
MADHYA PRADESH,SINGRAULI,2008,26,17,40
MADHYA PRADESH,TIKAMGARH,2008,46,28,35
MADHYA PRADESH,UJJAIN,2008,60,122,78
MADHYA PRADESH,UMARIYA,2008,22,10,25
MADHYA PRADESH,VIDISHA,2008,40,45,93
MADHYA PRADESH,TOTAL,2008,2322,2282,2937
MAHARASHTRA,AHMEDNAGAR,2008,134,107,49
MAHARASHTRA,AKOLA,2008,54,72,26
MAHARASHTRA,AMRAVATI COMMR.,2008,18,30,22
MAHARASHTRA,AMRAVATI RURAL,2008,75,27,47
MAHARASHTRA,AURANGABAD COMMR.,2008,39,38,21
MAHARASHTRA,AURANGABAD RURAL,2008,56,36,21
MAHARASHTRA,BEED,2008,61,34,26
MAHARASHTRA,BHANDARA,2008,28,14,26
MAHARASHTRA,BULDHANA,2008,54,47,36
MAHARASHTRA,CHANDRAPUR,2008,51,47,37
MAHARASHTRA,DHULE,2008,54,38,10
MAHARASHTRA,GADCHIROLI,2008,56,33,22
MAHARASHTRA,GONDIA,2008,35,14,38
MAHARASHTRA,HINGOLI,2008,43,29,17
MAHARASHTRA,JALGAON,2008,83,57,42
MAHARASHTRA,JALNA,2008,58,33,16
MAHARASHTRA,KOLHAPUR,2008,59,26,34
MAHARASHTRA,LATUR,2008,74,28,22
MAHARASHTRA,MUMBAI COMMR.,2008,210,132,218
MAHARASHTRA,MUMBAI RLY.,2008,8,1,4
MAHARASHTRA,NAGPUR COMMR.,2008,100,57,53
MAHARASHTRA,NAGPUR RLY.,2008,5,7,1
MAHARASHTRA,NAGPUR RURAL,2008,77,45,37
MAHARASHTRA,NANDED,2008,88,57,23
MAHARASHTRA,NANDURBAR,2008,30,14,11
MAHARASHTRA,NASIK COMMR.,2008,43,31,14
MAHARASHTRA,NASIK RURAL,2008,90,55,36
MAHARASHTRA,NAVI MUMBAI,2008,61,39,12
MAHARASHTRA,OSMANABAD,2008,53,25,22
MAHARASHTRA,PARBHANI,2008,49,37,12
MAHARASHTRA,PUNE COMMR.,2008,137,141,92
MAHARASHTRA,PUNE RLY.,2008,2,2,1
MAHARASHTRA,PUNE RURAL,2008,146,77,66
MAHARASHTRA,RAIGAD,2008,43,31,17
MAHARASHTRA,RATNAGIRI,2008,18,15,26
MAHARASHTRA,SANGLI,2008,46,27,42
MAHARASHTRA,SATARA,2008,60,27,30
MAHARASHTRA,SINDHUDURG,2008,6,7,8
MAHARASHTRA,SOLAPUR COMMR.,2008,17,15,24
MAHARASHTRA,SOLAPUR RURAL,2008,88,59,63
MAHARASHTRA,THANE COMMR.,2008,99,76,74
MAHARASHTRA,THANE RURAL,2008,147,39,71
MAHARASHTRA,WARDHA,2008,36,27,26
MAHARASHTRA,WASHIM,2008,30,29,20
MAHARASHTRA,YAVATMAL,2008,74,55,43
MAHARASHTRA,TOTAL,2008,2795,1837,1558
MANIPUR,BISHNUPUR,2008,16,43,3
MANIPUR,CHANDEL,2008,13,10,0
MANIPUR,CHURACHANDPUR,2008,18,5,2
MANIPUR,CID,2008,0,0,0
MANIPUR,IMPHAL EAST,2008,30,103,9
MANIPUR,IMPHAL WEST,2008,42,192,12
MANIPUR,SENAPATI,2008,14,6,2
MANIPUR,TAMENGLONG,2008,3,3,0
MANIPUR,THOUBAL,2008,46,126,9
MANIPUR,UKHRUL,2008,5,10,1
MANIPUR,TOTAL,2008,187,498,38
MEGHALAYA,GARO HILLS EAST,2008,10,5,1
MEGHALAYA,GARO HILLS SOUTH,2008,4,1,2
MEGHALAYA,GARO HILLS WEST,2008,16,20,10
MEGHALAYA,JAINTIA HILLS,2008,38,5,18
MEGHALAYA,KHASI HILLS EAST,2008,30,16,34
MEGHALAYA,KHASI HILLS WEST,2008,13,7,16
MEGHALAYA,RI-BHOI,2008,15,1,7
MEGHALAYA,TOTAL,2008,126,55,88
MIZORAM,AIZAWL,2008,12,7,39
MIZORAM,CHAMPHAI,2008,4,1,7
MIZORAM,KOLASIB,2008,2,1,9
MIZORAM,LAWNGTLAI,2008,3,1,8
MIZORAM,LUNGLEI,2008,8,0,8
MIZORAM,MAMIT,2008,1,0,2
MIZORAM,SAIHA,2008,2,0,0
MIZORAM,SERCHHIP,2008,3,0,4
MIZORAM,TOTAL,2008,35,10,77
NAGALAND,DIMAPUR,2008,64,13,6
NAGALAND,KIPHIRE,2008,4,0,0
NAGALAND,KOHIMA,2008,27,7,6
NAGALAND,LONGLENG,2008,0,2,0
NAGALAND,MOKOKCHUNG,2008,15,3,1
NAGALAND,MON,2008,12,5,1
NAGALAND,PEREN,2008,4,2,1
NAGALAND,PHEK,2008,9,8,2
NAGALAND,TUENSANG,2008,3,0,1
NAGALAND,WOKHA,2008,5,5,0
NAGALAND,ZUNHEBOTO,2008,0,2,1
NAGALAND,TOTAL,2008,143,47,19
ODISHA,ANGUL,2008,53,64,47
ODISHA,BALASORE,2008,31,44,50
ODISHA,BARAGARH,2008,35,77,29
ODISHA,BERHAMPUR,2008,12,51,23
ODISHA,BHADRAK,2008,34,20,58
ODISHA,BOLANGIR,2008,30,41,34
ODISHA,BOUDH,2008,10,8,5
ODISHA,CUTTACK,2008,26,38,35
ODISHA,DCP BBSR,2008,51,58,36
ODISHA,DCP CTC,2008,14,21,18
ODISHA,DEOGARH,2008,16,47,13
ODISHA,DHENKANAL,2008,50,54,26
ODISHA,GAJAPATI,2008,14,15,8
ODISHA,GANJAM,2008,68,142,48
ODISHA,JAGATSINGHPUR,2008,24,9,25
ODISHA,JAJPUR,2008,74,66,36
ODISHA,JHARSUGUDA,2008,27,29,12
ODISHA,KALAHANDI,2008,24,15,38
ODISHA,KANDHAMAL,2008,27,30,46
ODISHA,KENDRAPARA,2008,53,8,30
ODISHA,KEONJHAR,2008,91,152,66
ODISHA,KHURDA,2008,19,11,25
ODISHA,KORAPUT,2008,51,52,47
ODISHA,MALKANGIR,2008,46,34,12
ODISHA,MAYURBHANJ,2008,83,65,90
ODISHA,NAYAGARH,2008,33,8,34
ODISHA,NOWRANGPUR,2008,26,29,26
ODISHA,NUAPADA,2008,11,8,14
ODISHA,PURI,2008,25,33,37
ODISHA,RAYAGADA,2008,24,10,19
ODISHA,ROURKELA,2008,54,39,38
ODISHA,SAMBALPUR,2008,49,55,33
ODISHA,SONEPUR,2008,7,28,15
ODISHA,SRP(CUTTACK),2008,2,3,1
ODISHA,SRP(ROURKELA),2008,8,2,1
ODISHA,SUNDARGARH,2008,48,49,38
ODISHA,TOTAL,2008,1250,1415,1113
PUNJAB,AMRITSAR,2008,46,71,15
PUNJAB,AMRITSAR RURAL,2008,29,39,10
PUNJAB,BARNALA,2008,24,33,12
PUNJAB,BATALA,2008,13,12,20
PUNJAB,BHATINDA,2008,44,63,20
PUNJAB,FARIDKOT,2008,17,20,15
PUNJAB,FATEHGARH SAHIB,2008,17,11,13
PUNJAB,FEROZPUR,2008,56,68,30
PUNJAB,G.R.P,2008,11,2,1
PUNJAB,GURDASPUR,2008,20,21,24
PUNJAB,HOSHIARPUR,2008,33,49,35
PUNJAB,JALANDHAR,2008,72,105,51
PUNJAB,KAPURTHALA,2008,23,70,24
PUNJAB,KHANNA,2008,21,16,12
PUNJAB,LUDHIANA,2008,73,69,46
PUNJAB,LUDHIANA RURAL,2008,16,20,14
PUNJAB,MANSA,2008,31,42,13
PUNJAB,MOGA,2008,27,29,19
PUNJAB,MUKTSAR,2008,25,42,12
PUNJAB,PATIALA,2008,42,49,35
PUNJAB,ROPAR,2008,9,14,10
PUNJAB,SANGRUR,2008,42,53,34
PUNJAB,SAS NGR,2008,26,10,20
PUNJAB,SBS NAGAR,2008,20,12,14
PUNJAB,TARN TARAN,2008,32,36,18
PUNJAB,TOTAL,2008,769,956,517
RAJASTHAN,AJMER,2008,47,36,45
RAJASTHAN,ALWAR,2008,101,59,88
RAJASTHAN,BANSWARA,2008,33,18,42
RAJASTHAN,BARAN,2008,37,109,52
RAJASTHAN,BARMER,2008,18,23,20
RAJASTHAN,BHARATPUR,2008,63,53,74
RAJASTHAN,BHILWARA,2008,37,35,42
RAJASTHAN,BIKANER,2008,38,70,48
RAJASTHAN,BUNDI,2008,17,67,33
RAJASTHAN,CHITTORGARH,2008,36,20,40
RAJASTHAN,CHURU,2008,16,39,37
RAJASTHAN,DAUSA,2008,33,32,21
RAJASTHAN,DHOLPUR,2008,51,77,21
RAJASTHAN,DUNGARPUR,2008,23,15,26
RAJASTHAN,G.R.P.,2008,4,4,2
RAJASTHAN,GANGANAGAR,2008,39,71,70
RAJASTHAN,HANUMANGARH,2008,55,82,33
RAJASTHAN,JAIPUR EAST,2008,15,27,20
RAJASTHAN,JAIPUR NORTH,2008,14,37,25
RAJASTHAN,JAIPUR RURAL,2008,66,32,35
RAJASTHAN,JAIPUR SOUTH,2008,17,25,15
RAJASTHAN,JAISALMER,2008,6,1,4
RAJASTHAN,JALORE,2008,24,19,13
RAJASTHAN,JHALAWAR,2008,58,99,44
RAJASTHAN,JHUNJHUNU,2008,34,20,40
RAJASTHAN,JODHPUR CITY,2008,13,56,19
RAJASTHAN,JODHPUR RURAL,2008,14,34,32
RAJASTHAN,KARAULI,2008,39,34,33
RAJASTHAN,KOTA CITY,2008,36,132,24
RAJASTHAN,KOTA RURAL,2008,33,41,34
RAJASTHAN,NAGAUR,2008,36,42,33
RAJASTHAN,PALI,2008,33,24,43
RAJASTHAN,PRATAPGARH,2008,20,24,49
RAJASTHAN,RAJSAMAND,2008,17,7,12
RAJASTHAN,SAWAI MADHOPUR,2008,25,31,16
RAJASTHAN,SIKAR,2008,43,28,40
RAJASTHAN,SIROHI,2008,26,21,17
RAJASTHAN,TONK,2008,15,28,22
RAJASTHAN,UDAIPUR,2008,65,77,91
RAJASTHAN,TOTAL,2008,1297,1649,1355
SIKKIM,EAST,2008,5,5,5
SIKKIM,NORTH,2008,1,2,1
SIKKIM,SOUTH,2008,1,0,9
SIKKIM,WEST,2008,2,0,5
SIKKIM,TOTAL,2008,9,7,20
TAMIL NADU,CHENNAI,2008,100,130,35
TAMIL NADU,CHENNAI RLY.,2008,0,5,0
TAMIL NADU,CHENNAISUBURBAN,2008,74,76,21
TAMIL NADU,COIMBATORE RURAL,2008,88,77,14
